profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,number_of_burners,image
5,227,4,2,1812,Electric,700,50,3,e3.jpg
264,227,4,3,1812,Induction,1100,70,5,i5.jpg
106,227,5,1,1813,Gas,1500,100,3,g3.jpg
311,227,5,2,1813,Electric,700,100,5,e5.jpg
156,227,5,3,1813,Induction,1100,70,4,i4.jpg
97,227,6,1,1814,Gas,900,100,3,g3.jpg
314,227,6,2,1814,Electric,900,100,5,e5.jpg
198,227,6,3,1814,Induction,1500,90,4,i4.jpg
58,227,7,1,1815,Gas,700,80,3,g3.jpg
305,227,7,2,1815,Electric,1500,90,5,e5.jpg
78,227,7,3,1815,Induction,700,90,3,i3.jpg
268,227,8,1,1816,Gas,1500,70,5,g5.jpg
173,227,8,2,1816,Electric,1100,80,4,e4.jpg
54,227,8,3,1816,Induction,1500,70,3,i3.jpg
19,228,1,1,1817,Gas,500,60,3,g3.jpg
200,228,1,2,1817,Electric,500,100,4,e4.jpg
111,228,1,3,1817,Induction,500,50,4,i4.jpg
292,228,2,1,1818,Gas,700,90,5,g5.jpg
95,228,2,2,1818,Electric,700,100,3,e3.jpg
102,228,2,3,1818,Induction,1100,100,3,i3.jpg
169,228,3,1,1819,Gas,900,80,4,g4.jpg
236,228,3,2,1819,Electric,500,60,5,e5.jpg
201,228,3,3,1819,Induction,500,100,4,i4.jpg
37,228,4,1,1820,Gas,500,70,3,g3.jpg
272,228,4,2,1820,Electric,500,80,5,e5.jpg
285,228,4,3,1820,Induction,1300,80,5,i5.jpg
253,228,5,1,1821,Gas,500,70,5,g5.jpg
266,228,5,2,1821,Electric,1300,70,5,e5.jpg
120,228,5,3,1821,Induction,1100,50,4,i4.jpg
151,228,6,1,1822,Gas,900,70,4,g4.jpg
287,228,6,2,1822,Electric,1500,80,5,e5.jpg
297,228,6,3,1822,Induction,900,90,5,i5.jpg
130,228,7,1,1823,Gas,700,60,4,g4.jpg
209,228,7,2,1823,Electric,1100,100,4,e4.jpg
84,228,7,3,1823,Induction,1100,90,3,i3.jpg
298,228,8,1,1824,Gas,1100,90,5,g5.jpg
227,228,8,2,1824,Electric,1100,50,5,e5.jpg
306,228,8,3,1824,Induction,1500,90,5,i5.jpg
136,229,1,1,1825,Gas,1100,60,4,g4.jpg
185,229,1,2,1825,Electric,700,90,4,e4.jpg
276,229,1,3,1825,Induction,700,80,5,i5.jpg
271,229,2,1,1826,Gas,500,80,5,g5.jpg
86,229,2,2,1826,Electric,1300,90,3,e3.jpg
246,229,2,3,1826,Induction,1100,60,5,i5.jpg
112,229,3,1,1827,Gas,700,50,4,g4.jpg
242,229,3,2,1827,Electric,900,60,5,e5.jpg
291,229,3,3,1827,Induction,500,90,5,i5.jpg
253,229,4,1,1828,Gas,500,70,5,g5.jpg
152,229,4,2,1828,Electric,900,70,4,e4.jpg
216,229,4,3,1828,Induction,1500,100,4,i4.jpg
298,229,5,1,1829,Gas,1100,90,5,g5.jpg
311,229,5,2,1829,Electric,700,100,5,e5.jpg
306,229,5,3,1829,Induction,1500,90,5,i5.jpg
310,229,6,1,1830,Gas,700,100,5,g5.jpg
173,229,6,2,1830,Electric,1100,80,4,e4.jpg
198,229,6,3,1830,Induction,1500,90,4,i4.jpg
16,229,7,1,1831,Gas,1500,50,3,g3.jpg
155,229,7,2,1831,Electric,1100,70,4,e4.jpg
15,229,7,3,1831,Induction,1300,50,3,i3.jpg
61,229,8,1,1832,Gas,900,80,3,g3.jpg
317,229,8,2,1832,Electric,1100,100,5,e5.jpg
321,229,8,3,1832,Induction,1300,100,5,i5.jpg
139,230,1,1,1833,Gas,1300,60,4,g4.jpg
95,230,1,2,1833,Electric,700,100,3,e3.jpg
63,230,1,3,1833,Induction,900,80,3,i3.jpg
16,230,2,1,1834,Gas,1500,50,3,g3.jpg
38,230,2,2,1834,Electric,500,70,3,e3.jpg
12,230,2,3,1834,Induction,1100,50,3,i3.jpg
304,230,3,1,1835,Gas,1500,90,5,g5.jpg
143,230,3,2,1835,Electric,1500,60,4,e4.jpg
276,230,3,3,1835,Induction,700,80,5,i5.jpg
61,230,4,1,1836,Gas,900,80,3,g3.jpg
272,230,4,2,1836,Electric,500,80,5,e5.jpg
273,230,4,3,1836,Induction,500,80,5,i5.jpg
268,230,5,1,1837,Gas,1500,70,5,g5.jpg
26,230,5,2,1837,Electric,900,60,3,e3.jpg
297,230,5,3,1837,Induction,900,90,5,i5.jpg
253,230,6,1,1838,Gas,500,70,5,g5.jpg
47,230,6,2,1838,Electric,1100,70,3,e3.jpg
267,230,6,3,1838,Induction,1300,70,5,i5.jpg
238,230,7,1,1839,Gas,700,60,5,g5.jpg
227,230,7,2,1839,Electric,1100,50,5,e5.jpg
78,230,7,3,1839,Induction,700,90,3,i3.jpg
322,230,8,1,1840,Gas,1500,100,5,g5.jpg
113,230,8,2,1840,Electric,700,50,4,e4.jpg
120,230,8,3,1840,Induction,1100,50,4,i4.jpg
214,231,1,1,1841,Gas,1500,100,4,g4.jpg
305,231,1,2,1841,Electric,1500,90,5,e5.jpg
237,231,1,3,1841,Induction,500,60,5,i5.jpg
199,231,2,1,1842,Gas,500,100,4,g4.jpg
68,231,2,2,1842,Electric,1300,80,3,e3.jpg
72,231,2,3,1842,Induction,1500,80,3,i3.jpg
121,231,3,1,1843,Gas,1300,50,4,g4.jpg
170,231,3,2,1843,Electric,900,80,4,e4.jpg
3,231,3,3,1843,Induction,500,50,3,i3.jpg
58,231,4,1,1844,Gas,700,80,3,g3.jpg
2,231,4,2,1844,Electric,500,50,3,e3.jpg
141,231,4,3,1844,Induction,1300,60,4,i4.jpg
10,231,5,1,1845,Gas,1100,50,3,g3.jpg
305,231,5,2,1845,Electric,1500,90,5,e5.jpg
117,231,5,3,1845,Induction,900,50,4,i4.jpg
124,231,6,1,1846,Gas,1500,50,4,g4.jpg
20,231,6,2,1846,Electric,500,60,3,e3.jpg
51,231,6,3,1846,Induction,1300,70,3,i3.jpg
16,231,7,1,1847,Gas,1500,50,3,g3.jpg
284,231,7,2,1847,Electric,1300,80,5,e5.jpg
69,231,7,3,1847,Induction,1300,80,3,i3.jpg
130,231,8,1,1848,Gas,700,60,4,g4.jpg
5,231,8,2,1848,Electric,700,50,3,e3.jpg
243,231,8,3,1848,Induction,900,60,5,i5.jpg
142,232,1,1,1849,Gas,1500,60,4,g4.jpg
260,232,1,2,1849,Electric,900,70,5,e5.jpg
186,232,1,3,1849,Induction,700,90,4,i4.jpg
22,232,2,1,1850,Gas,700,60,3,g3.jpg
200,232,2,2,1850,Electric,500,100,4,e4.jpg
111,232,2,3,1850,Induction,500,50,4,i4.jpg
247,232,3,1,1851,Gas,1300,60,5,g5.jpg
194,232,3,2,1851,Electric,1300,90,4,e4.jpg
297,232,3,3,1851,Induction,900,90,5,i5.jpg
259,232,4,1,1852,Gas,900,70,5,g5.jpg
200,232,4,2,1852,Electric,500,100,4,e4.jpg
18,232,4,3,1852,Induction,1500,50,3,i3.jpg
58,232,5,1,1853,Gas,700,80,3,g3.jpg
119,232,5,2,1853,Electric,1100,50,4,e4.jpg
306,232,5,3,1853,Induction,1500,90,5,i5.jpg
37,232,6,1,1854,Gas,500,70,3,g3.jpg
116,232,6,2,1854,Electric,900,50,4,e4.jpg
48,232,6,3,1854,Induction,1100,70,3,i3.jpg
127,232,7,1,1855,Gas,500,60,4,g4.jpg
179,232,7,2,1855,Electric,1500,80,4,e4.jpg
264,232,7,3,1855,Induction,1100,70,5,i5.jpg
301,232,8,1,1856,Gas,1300,90,5,g5.jpg
182,232,8,2,1856,Electric,500,90,4,e4.jpg
195,232,8,3,1856,Induction,1300,90,4,i4.jpg
199,233,1,1,1857,Gas,500,100,4,g4.jpg
8,233,1,2,1857,Electric,900,50,3,e3.jpg
30,233,1,3,1857,Induction,1100,60,3,i3.jpg
259,233,2,1,1858,Gas,900,70,5,g5.jpg
155,233,2,2,1858,Electric,1100,70,4,e4.jpg
90,233,2,3,1858,Induction,1500,90,3,i3.jpg
286,233,3,1,1859,Gas,1500,80,5,g5.jpg
203,233,3,2,1859,Electric,700,100,4,e4.jpg
108,233,3,3,1859,Induction,1500,100,3,i3.jpg
193,233,4,1,1860,Gas,1300,90,4,g4.jpg
26,233,4,2,1860,Electric,900,60,3,e3.jpg
318,233,4,3,1860,Induction,1100,100,5,i5.jpg
70,233,5,1,1861,Gas,1500,80,3,g3.jpg
119,233,5,2,1861,Electric,1100,50,4,e4.jpg
18,233,5,3,1861,Induction,1500,50,3,i3.jpg
127,233,6,1,1862,Gas,500,60,4,g4.jpg
320,233,6,2,1862,Electric,1300,100,5,e5.jpg
153,233,6,3,1862,Induction,900,70,4,i4.jpg
187,233,7,1,1863,Gas,900,90,4,g4.jpg
173,233,7,2,1863,Electric,1100,80,4,e4.jpg
303,233,7,3,1863,Induction,1300,90,5,i5.jpg
229,233,8,1,1864,Gas,1300,50,5,g5.jpg
182,233,8,2,1864,Electric,500,90,4,e4.jpg
75,233,8,3,1864,Induction,500,90,3,i3.jpg
88,234,1,1,1865,Gas,1500,90,3,g3.jpg
95,234,1,2,1865,Electric,700,100,3,e3.jpg
126,234,1,3,1865,Induction,1500,50,4,i4.jpg
121,234,2,1,1866,Gas,1300,50,4,g4.jpg
8,234,2,2,1866,Electric,900,50,3,e3.jpg
120,234,2,3,1866,Induction,1100,50,4,i4.jpg
184,234,3,1,1867,Gas,700,90,4,g4.jpg
302,234,3,2,1867,Electric,1300,90,5,e5.jpg
297,234,3,3,1867,Induction,900,90,5,i5.jpg
97,234,4,1,1868,Gas,900,100,3,g3.jpg
125,234,4,2,1868,Electric,1500,50,4,e4.jpg
141,234,4,3,1868,Induction,1300,60,4,i4.jpg
145,234,5,1,1869,Gas,500,70,4,g4.jpg
314,234,5,2,1869,Electric,900,100,5,e5.jpg
6,234,5,3,1869,Induction,700,50,3,i3.jpg
178,234,6,1,1870,Gas,1500,80,4,g4.jpg
197,234,6,2,1870,Electric,1500,90,4,e4.jpg
126,234,6,3,1870,Induction,1500,50,4,i4.jpg
184,234,7,1,1871,Gas,700,90,4,g4.jpg
116,234,7,2,1871,Electric,900,50,4,e4.jpg
129,234,7,3,1871,Induction,500,60,4,i4.jpg
208,234,8,1,1872,Gas,1100,100,4,g4.jpg
146,234,8,2,1872,Electric,500,70,4,e4.jpg
96,234,8,3,1872,Induction,700,100,3,i3.jpg
217,235,1,1,1873,Gas,500,50,5,g5.jpg
50,235,1,2,1873,Electric,1300,70,3,e3.jpg
87,235,1,3,1873,Induction,1300,90,3,i3.jpg
232,235,2,1,1874,Gas,1500,50,5,g5.jpg
110,235,2,2,1874,Electric,500,50,4,e4.jpg
261,235,2,3,1874,Induction,900,70,5,i5.jpg
307,235,3,1,1875,Gas,500,100,5,g5.jpg
152,235,3,2,1875,Electric,900,70,4,e4.jpg
162,235,3,3,1875,Induction,1500,70,4,i4.jpg
4,235,4,1,1876,Gas,700,50,3,g3.jpg
128,235,4,2,1876,Electric,500,60,4,e4.jpg
84,235,4,3,1876,Induction,1100,90,3,i3.jpg
97,235,5,1,1877,Gas,900,100,3,g3.jpg
263,235,5,2,1877,Electric,1100,70,5,e5.jpg
54,235,5,3,1877,Induction,1500,70,3,i3.jpg
235,235,6,1,1878,Gas,500,60,5,g5.jpg
68,235,6,2,1878,Electric,1300,80,3,e3.jpg
303,235,6,3,1878,Induction,1300,90,5,i5.jpg
301,235,7,1,1879,Gas,1300,90,5,g5.jpg
128,235,7,2,1879,Electric,500,60,4,e4.jpg
324,235,7,3,1879,Induction,1500,100,5,i5.jpg
319,235,8,1,1880,Gas,1300,100,5,g5.jpg
26,235,8,2,1880,Electric,900,60,3,e3.jpg
210,235,8,3,1880,Induction,1100,100,4,i4.jpg
271,236,1,1,1881,Gas,500,80,5,g5.jpg
32,236,1,2,1881,Electric,1300,60,3,e3.jpg
240,236,1,3,1881,Induction,700,60,5,i5.jpg
127,236,2,1,1882,Gas,500,60,4,g4.jpg
278,236,2,2,1882,Electric,900,80,5,e5.jpg
279,236,2,3,1882,Induction,900,80,5,i5.jpg
208,236,3,1,1883,Gas,1100,100,4,g4.jpg
263,236,3,2,1883,Electric,1100,70,5,e5.jpg
87,236,3,3,1883,Induction,1300,90,3,i3.jpg
61,236,4,1,1884,Gas,900,80,3,g3.jpg
284,236,4,2,1884,Electric,1300,80,5,e5.jpg
3,236,4,3,1884,Induction,500,50,3,i3.jpg
268,236,5,1,1885,Gas,1500,70,5,g5.jpg
161,236,5,2,1885,Electric,1500,70,4,e4.jpg
87,236,5,3,1885,Induction,1300,90,3,i3.jpg
124,236,6,1,1886,Gas,1500,50,4,g4.jpg
47,236,6,2,1886,Electric,1100,70,3,e3.jpg
84,236,6,3,1886,Induction,1100,90,3,i3.jpg
100,236,7,1,1887,Gas,1100,100,3,g3.jpg
221,236,7,2,1887,Electric,700,50,5,e5.jpg
231,236,7,3,1887,Induction,1300,50,5,i5.jpg
34,236,8,1,1888,Gas,1500,60,3,g3.jpg
86,236,8,2,1888,Electric,1300,90,3,e3.jpg
219,236,8,3,1888,Induction,500,50,5,i5.jpg
25,237,1,1,1889,Gas,900,60,3,g3.jpg
320,237,1,2,1889,Electric,1300,100,5,e5.jpg
168,237,1,3,1889,Induction,700,80,4,i4.jpg
286,237,2,1,1890,Gas,1500,80,5,g5.jpg
317,237,2,2,1890,Electric,1100,100,5,e5.jpg
123,237,2,3,1890,Induction,1300,50,4,i4.jpg
154,237,3,1,1891,Gas,1100,70,4,g4.jpg
215,237,3,2,1891,Electric,1500,100,4,e4.jpg
273,237,3,3,1891,Induction,500,80,5,i5.jpg
28,237,4,1,1892,Gas,1100,60,3,g3.jpg
311,237,4,2,1892,Electric,700,100,5,e5.jpg
195,237,4,3,1892,Induction,1300,90,4,i4.jpg
289,237,5,1,1893,Gas,500,90,5,g5.jpg
284,237,5,2,1893,Electric,1300,80,5,e5.jpg
255,237,5,3,1893,Induction,500,70,5,i5.jpg
40,237,6,1,1894,Gas,700,70,3,g3.jpg
125,237,6,2,1894,Electric,1500,50,4,e4.jpg
9,237,6,3,1894,Induction,900,50,3,i3.jpg
28,237,7,1,1895,Gas,1100,60,3,g3.jpg
272,237,7,2,1895,Electric,500,80,5,e5.jpg
96,237,7,3,1895,Induction,700,100,3,i3.jpg
256,237,8,1,1896,Gas,700,70,5,g5.jpg
23,237,8,2,1896,Electric,700,60,3,e3.jpg
168,237,8,3,1896,Induction,700,80,4,i4.jpg
52,238,1,1,1897,Gas,1500,70,3,g3.jpg
167,238,1,2,1897,Electric,700,80,4,e4.jpg
84,238,1,3,1897,Induction,1100,90,3,i3.jpg
232,238,2,1,1898,Gas,1500,50,5,g5.jpg
320,238,2,2,1898,Electric,1300,100,5,e5.jpg
45,238,2,3,1898,Induction,900,70,3,i3.jpg
136,238,3,1,1899,Gas,1100,60,4,g4.jpg
98,238,3,2,1899,Electric,900,100,3,e3.jpg
210,238,3,3,1899,Induction,1100,100,4,i4.jpg
307,238,4,1,1900,Gas,500,100,5,g5.jpg
116,238,4,2,1900,Electric,900,50,4,e4.jpg
105,238,4,3,1900,Induction,1300,100,3,i3.jpg
10,238,5,1,1901,Gas,1100,50,3,g3.jpg
176,238,5,2,1901,Electric,1300,80,4,e4.jpg
174,238,5,3,1901,Induction,1100,80,4,i4.jpg
43,238,6,1,1902,Gas,900,70,3,g3.jpg
167,238,6,2,1902,Electric,700,80,4,e4.jpg
195,238,6,3,1902,Induction,1300,90,4,i4.jpg
283,238,7,1,1903,Gas,1300,80,5,g5.jpg
257,238,7,2,1903,Electric,700,70,5,e5.jpg
21,238,7,3,1903,Induction,500,60,3,i3.jpg
28,238,8,1,1904,Gas,1100,60,3,g3.jpg
275,238,8,2,1904,Electric,700,80,5,e5.jpg
204,238,8,3,1904,Induction,700,100,4,i4.jpg
151,239,1,1,1905,Gas,900,70,4,g4.jpg
224,239,1,2,1905,Electric,900,50,5,e5.jpg
276,239,1,3,1905,Induction,700,80,5,i5.jpg
190,239,2,1,1906,Gas,1100,90,4,g4.jpg
266,239,2,2,1906,Electric,1300,70,5,e5.jpg
192,239,2,3,1906,Induction,1100,90,4,i4.jpg
142,239,3,1,1907,Gas,1500,60,4,g4.jpg
59,239,3,2,1907,Electric,700,80,3,e3.jpg
36,239,3,3,1907,Induction,1500,60,3,i3.jpg
61,239,4,1,1908,Gas,900,80,3,g3.jpg
224,239,4,2,1908,Electric,900,50,5,e5.jpg
171,239,4,3,1908,Induction,900,80,4,i4.jpg
109,239,5,1,1909,Gas,500,50,4,g4.jpg
191,239,5,2,1909,Electric,1100,90,4,e4.jpg
255,239,5,3,1909,Induction,500,70,5,i5.jpg
85,239,6,1,1910,Gas,1300,90,3,g3.jpg
95,239,6,2,1910,Electric,700,100,3,e3.jpg
264,239,6,3,1910,Induction,1100,70,5,i5.jpg
34,239,7,1,1911,Gas,1500,60,3,g3.jpg
26,239,7,2,1911,Electric,900,60,3,e3.jpg
165,239,7,3,1911,Induction,500,80,4,i4.jpg
154,239,8,1,1912,Gas,1100,70,4,g4.jpg
290,239,8,2,1912,Electric,500,90,5,e5.jpg
297,239,8,3,1912,Induction,900,90,5,i5.jpg
250,240,1,1,1913,Gas,1500,60,5,g5.jpg
137,240,1,2,1913,Electric,1100,60,4,e4.jpg
249,240,1,3,1913,Induction,1300,60,5,i5.jpg
322,240,2,1,1914,Gas,1500,100,5,g5.jpg
11,240,2,2,1914,Electric,1100,50,3,e3.jpg
81,240,2,3,1914,Induction,900,90,3,i3.jpg
244,240,3,1,1915,Gas,1100,60,5,g5.jpg
5,240,3,2,1915,Electric,700,50,3,e3.jpg
114,240,3,3,1915,Induction,700,50,4,i4.jpg
271,240,4,1,1916,Gas,500,80,5,g5.jpg
296,240,4,2,1916,Electric,900,90,5,e5.jpg
24,240,4,3,1916,Induction,700,60,3,i3.jpg
205,240,5,1,1917,Gas,900,100,4,g4.jpg
110,240,5,2,1917,Electric,500,50,4,e4.jpg
15,240,5,3,1917,Induction,1300,50,3,i3.jpg
61,240,6,1,1918,Gas,900,80,3,g3.jpg
173,240,6,2,1918,Electric,1100,80,4,e4.jpg
63,240,6,3,1918,Induction,900,80,3,i3.jpg
259,240,7,1,1919,Gas,900,70,5,g5.jpg
47,240,7,2,1919,Electric,1100,70,3,e3.jpg
60,240,7,3,1919,Induction,700,80,3,i3.jpg
124,240,8,1,1920,Gas,1500,50,4,g4.jpg
53,240,8,2,1920,Electric,1500,70,3,e3.jpg
204,240,8,3,1920,Induction,700,100,4,i4.jpg
16,241,1,1,1921,Gas,1500,50,3,g3.jpg
83,241,1,2,1921,Electric,1100,90,3,e3.jpg
63,241,1,3,1921,Induction,900,80,3,i3.jpg
70,241,2,1,1922,Gas,1500,80,3,g3.jpg
233,241,2,2,1922,Electric,1500,50,5,e5.jpg
3,241,2,3,1922,Induction,500,50,3,i3.jpg
229,241,3,1,1923,Gas,1300,50,5,g5.jpg
224,241,3,2,1923,Electric,900,50,5,e5.jpg
144,241,3,3,1923,Induction,1500,60,4,i4.jpg
283,241,4,1,1924,Gas,1300,80,5,g5.jpg
14,241,4,2,1924,Electric,1300,50,3,e3.jpg
234,241,4,3,1924,Induction,1500,50,5,i5.jpg
316,241,5,1,1925,Gas,1100,100,5,g5.jpg
53,241,5,2,1925,Electric,1500,70,3,e3.jpg
195,241,5,3,1925,Induction,1300,90,4,i4.jpg
148,241,6,1,1926,Gas,700,70,4,g4.jpg
188,241,6,2,1926,Electric,900,90,4,e4.jpg
138,241,6,3,1926,Induction,1100,60,4,i4.jpg
7,241,7,1,1927,Gas,900,50,3,g3.jpg
56,241,7,2,1927,Electric,500,80,3,e3.jpg
210,241,7,3,1927,Induction,1100,100,4,i4.jpg
25,241,8,1,1928,Gas,900,60,3,g3.jpg
191,241,8,2,1928,Electric,1100,90,4,e4.jpg
315,241,8,3,1928,Induction,900,100,5,i5.jpg
286,242,1,1,1929,Gas,1500,80,5,g5.jpg
140,242,1,2,1929,Electric,1300,60,4,e4.jpg
141,242,1,3,1929,Induction,1300,60,4,i4.jpg
58,242,2,1,1930,Gas,700,80,3,g3.jpg
38,242,2,2,1930,Electric,500,70,3,e3.jpg
123,242,2,3,1930,Induction,1300,50,4,i4.jpg
250,242,3,1,1931,Gas,1500,60,5,g5.jpg
245,242,3,2,1931,Electric,1100,60,5,e5.jpg
42,242,3,3,1931,Induction,700,70,3,i3.jpg
118,242,4,1,1932,Gas,1100,50,4,g4.jpg
203,242,4,2,1932,Electric,700,100,4,e4.jpg
279,242,4,3,1932,Induction,900,80,5,i5.jpg
169,242,5,1,1933,Gas,900,80,4,g4.jpg
77,242,5,2,1933,Electric,700,90,3,e3.jpg
198,242,5,3,1933,Induction,1500,90,4,i4.jpg
193,242,6,1,1934,Gas,1300,90,4,g4.jpg
146,242,6,2,1934,Electric,500,70,4,e4.jpg
39,242,6,3,1934,Induction,500,70,3,i3.jpg
166,242,7,1,1935,Gas,700,80,4,g4.jpg
101,242,7,2,1935,Electric,1100,100,3,e3.jpg
249,242,7,3,1935,Induction,1300,60,5,i5.jpg
304,242,8,1,1936,Gas,1500,90,5,g5.jpg
107,242,8,2,1936,Electric,1500,100,3,e3.jpg
90,242,8,3,1936,Induction,1500,90,3,i3.jpg
301,243,1,1,1937,Gas,1300,90,5,g5.jpg
254,243,1,2,1937,Electric,500,70,5,e5.jpg
39,243,1,3,1937,Induction,500,70,3,i3.jpg
118,243,2,1,1938,Gas,1100,50,4,g4.jpg
287,243,2,2,1938,Electric,1500,80,5,e5.jpg
45,243,2,3,1938,Induction,900,70,3,i3.jpg
76,243,3,1,1939,Gas,700,90,3,g3.jpg
11,243,3,2,1939,Electric,1100,50,3,e3.jpg
276,243,3,3,1939,Induction,700,80,5,i5.jpg
88,243,4,1,1940,Gas,1500,90,3,g3.jpg
146,243,4,2,1940,Electric,500,70,4,e4.jpg
12,243,4,3,1940,Induction,1100,50,3,i3.jpg
184,243,5,1,1941,Gas,700,90,4,g4.jpg
29,243,5,2,1941,Electric,1100,60,3,e3.jpg
186,243,5,3,1941,Induction,700,90,4,i4.jpg
124,243,6,1,1942,Gas,1500,50,4,g4.jpg
305,243,6,2,1942,Electric,1500,90,5,e5.jpg
198,243,6,3,1942,Induction,1500,90,4,i4.jpg
46,243,7,1,1943,Gas,1100,70,3,g3.jpg
71,243,7,2,1943,Electric,1500,80,3,e3.jpg
222,243,7,3,1943,Induction,700,50,5,i5.jpg
130,243,8,1,1944,Gas,700,60,4,g4.jpg
107,243,8,2,1944,Electric,1500,100,3,e3.jpg
171,243,8,3,1944,Induction,900,80,4,i4.jpg
142,244,1,1,1945,Gas,1500,60,4,g4.jpg
257,244,1,2,1945,Electric,700,70,5,e5.jpg
63,244,1,3,1945,Induction,900,80,3,i3.jpg
118,244,2,1,1946,Gas,1100,50,4,g4.jpg
98,244,2,2,1946,Electric,900,100,3,e3.jpg
189,244,2,3,1946,Induction,900,90,4,i4.jpg
289,244,3,1,1947,Gas,500,90,5,g5.jpg
212,244,3,2,1947,Electric,1300,100,4,e4.jpg
234,244,3,3,1947,Induction,1500,50,5,i5.jpg
241,244,4,1,1948,Gas,900,60,5,g5.jpg
197,244,4,2,1948,Electric,1500,90,4,e4.jpg
9,244,4,3,1948,Induction,900,50,3,i3.jpg
220,244,5,1,1949,Gas,700,50,5,g5.jpg
107,244,5,2,1949,Electric,1500,100,3,e3.jpg
279,244,5,3,1949,Induction,900,80,5,i5.jpg
157,244,6,1,1950,Gas,1300,70,4,g4.jpg
281,244,6,2,1950,Electric,1100,80,5,e5.jpg
21,244,6,3,1950,Induction,500,60,3,i3.jpg
34,244,7,1,1951,Gas,1500,60,3,g3.jpg
134,244,7,2,1951,Electric,900,60,4,e4.jpg
246,244,7,3,1951,Induction,1100,60,5,i5.jpg
241,244,8,1,1952,Gas,900,60,5,g5.jpg
38,244,8,2,1952,Electric,500,70,3,e3.jpg
180,244,8,3,1952,Induction,1500,80,4,i4.jpg
184,245,1,1,1953,Gas,700,90,4,g4.jpg
77,245,1,2,1953,Electric,700,90,3,e3.jpg
231,245,1,3,1953,Induction,1300,50,5,i5.jpg
7,245,2,1,1954,Gas,900,50,3,g3.jpg
20,245,2,2,1954,Electric,500,60,3,e3.jpg
102,245,2,3,1954,Induction,1100,100,3,i3.jpg
310,245,3,1,1955,Gas,700,100,5,g5.jpg
29,245,3,2,1955,Electric,1100,60,3,e3.jpg
129,245,3,3,1955,Induction,500,60,4,i4.jpg
259,245,4,1,1956,Gas,900,70,5,g5.jpg
161,245,4,2,1956,Electric,1500,70,4,e4.jpg
138,245,4,3,1956,Induction,1100,60,4,i4.jpg
130,245,5,1,1957,Gas,700,60,4,g4.jpg
197,245,5,2,1957,Electric,1500,90,4,e4.jpg
21,245,5,3,1957,Induction,500,60,3,i3.jpg
100,245,6,1,1958,Gas,1100,100,3,g3.jpg
221,245,6,2,1958,Electric,700,50,5,e5.jpg
45,245,6,3,1958,Induction,900,70,3,i3.jpg
124,245,7,1,1959,Gas,1500,50,4,g4.jpg
254,245,7,2,1959,Electric,500,70,5,e5.jpg
114,245,7,3,1959,Induction,700,50,4,i4.jpg
256,245,8,1,1960,Gas,700,70,5,g5.jpg
299,245,8,2,1960,Electric,1100,90,5,e5.jpg
264,245,8,3,1960,Induction,1100,70,5,i5.jpg
70,246,1,1,1961,Gas,1500,80,3,g3.jpg
209,246,1,2,1961,Electric,1100,100,4,e4.jpg
189,246,1,3,1961,Induction,900,90,4,i4.jpg
28,246,2,1,1962,Gas,1100,60,3,g3.jpg
227,246,2,2,1962,Electric,1100,50,5,e5.jpg
162,246,2,3,1962,Induction,1500,70,4,i4.jpg
52,246,3,1,1963,Gas,1500,70,3,g3.jpg
317,246,3,2,1963,Electric,1100,100,5,e5.jpg
63,246,3,3,1963,Induction,900,80,3,i3.jpg
10,246,4,1,1964,Gas,1100,50,3,g3.jpg
269,246,4,2,1964,Electric,1500,70,5,e5.jpg
240,246,4,3,1964,Induction,700,60,5,i5.jpg
220,246,5,1,1965,Gas,700,50,5,g5.jpg
206,246,5,2,1965,Electric,900,100,4,e4.jpg
240,246,5,3,1965,Induction,700,60,5,i5.jpg
310,246,6,1,1966,Gas,700,100,5,g5.jpg
311,246,6,2,1966,Electric,700,100,5,e5.jpg
249,246,6,3,1966,Induction,1300,60,5,i5.jpg
142,246,7,1,1967,Gas,1500,60,4,g4.jpg
224,246,7,2,1967,Electric,900,50,5,e5.jpg
270,246,7,3,1967,Induction,1500,70,5,i5.jpg
22,246,8,1,1968,Gas,700,60,3,g3.jpg
203,246,8,2,1968,Electric,700,100,4,e4.jpg
282,246,8,3,1968,Induction,1100,80,5,i5.jpg
91,247,1,1,1969,Gas,500,100,3,g3.jpg
305,247,1,2,1969,Electric,1500,90,5,e5.jpg
276,247,1,3,1969,Induction,700,80,5,i5.jpg
73,247,2,1,1970,Gas,500,90,3,g3.jpg
140,247,2,2,1970,Electric,1300,60,4,e4.jpg
108,247,2,3,1970,Induction,1500,100,3,i3.jpg
169,247,3,1,1971,Gas,900,80,4,g4.jpg
137,247,3,2,1971,Electric,1100,60,4,e4.jpg
135,247,3,3,1971,Induction,900,60,4,i4.jpg
289,247,4,1,1972,Gas,500,90,5,g5.jpg
131,247,4,2,1972,Electric,700,60,4,e4.jpg
186,247,4,3,1972,Induction,700,90,4,i4.jpg
79,247,5,1,1973,Gas,900,90,3,g3.jpg
224,247,5,2,1973,Electric,900,50,5,e5.jpg
162,247,5,3,1973,Induction,1500,70,4,i4.jpg
238,247,6,1,1974,Gas,700,60,5,g5.jpg
260,247,6,2,1974,Electric,900,70,5,e5.jpg
78,247,6,3,1974,Induction,700,90,3,i3.jpg
112,247,7,1,1975,Gas,700,50,4,g4.jpg
