profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,Indoor_air_Quality,number_of_burners
125,212,4,3,1692,Electric,1500,7,5,4
38,212,5,1,1693,Electric,500,7,5,3
158,212,5,2,1693,Electric,800,8,10,4
129,212,5,3,1693,Induction,500,8,5,4
200,212,6,1,1694,Electric,500,7,5,5
180,212,6,2,1694,Induction,1500,7,0,5
5,212,6,3,1694,Electric,800,6,0,3
35,212,7,1,1695,Electric,1500,6,5,3
45,212,7,2,1695,Induction,1500,7,5,3
52,212,7,3,1695,Gas,1500,8,5,3
135,212,8,1,1696,Induction,1500,8,5,4
180,212,8,2,1696,Induction,1500,7,0,5
69,212,8,3,1696,Induction,800,7,10,3
66,213,1,1,1697,Induction,500,7,10,3
54,213,1,2,1697,Induction,1500,8,5,3
173,213,1,3,1697,Electric,500,7,0,5
79,213,2,1,1698,Gas,1500,8,10,3
100,213,2,2,1698,Gas,500,8,0,4
56,213,2,3,1698,Electric,500,6,10,3
226,213,3,1,1699,Gas,500,7,10,5
120,213,3,2,1699,Induction,500,7,5,4
48,213,3,3,1699,Induction,500,8,5,3
237,213,4,1,1700,Induction,500,8,10,5
141,213,4,2,1700,Induction,800,6,10,4
43,213,4,3,1700,Gas,1500,7,5,3
112,213,5,1,1701,Gas,800,6,5,4
86,213,5,2,1701,Electric,800,6,0,4
186,213,5,3,1701,Induction,800,8,0,5
188,213,6,1,1702,Electric,1500,8,0,5
36,213,6,2,1702,Induction,1500,6,5,3
90,213,6,3,1702,Induction,1500,6,0,4
51,213,7,1,1703,Induction,800,8,5,3
170,213,7,2,1703,Electric,1500,6,0,5
40,213,7,3,1703,Gas,800,7,5,3
137,213,8,1,1704,Electric,500,6,10,4
59,213,8,2,1704,Electric,800,6,10,3
78,213,8,3,1704,Induction,800,8,10,3
194,214,1,1,1705,Electric,800,6,5,5
95,214,1,2,1705,Electric,800,7,0,4
202,214,1,3,1705,Gas,800,7,5,5
232,214,2,1,1706,Gas,1500,7,10,5
153,214,2,2,1706,Induction,1500,7,10,4
11,214,2,3,1706,Electric,500,7,0,3
40,214,3,1,1707,Gas,800,7,5,3
86,214,3,2,1707,Electric,800,6,0,4
8,214,3,3,1707,Electric,1500,6,0,3
237,214,4,1,1708,Induction,500,8,10,5
39,214,4,2,1708,Induction,500,7,5,3
112,214,4,3,1708,Gas,800,6,5,4
89,214,5,1,1709,Electric,1500,6,0,4
21,214,5,2,1709,Induction,500,8,0,3
226,214,5,3,1709,Gas,500,7,10,5
231,214,6,1,1710,Induction,800,7,10,5
3,214,6,2,1710,Induction,500,6,0,3
85,214,6,3,1710,Gas,800,6,0,4
70,214,7,1,1711,Gas,1500,7,10,3
201,214,7,2,1711,Induction,500,7,5,5
141,214,7,3,1711,Induction,800,6,10,4
31,214,8,1,1712,Gas,800,6,5,3
210,214,8,2,1712,Induction,500,8,5,5
116,214,8,3,1712,Electric,1500,6,5,4
108,215,1,1,1713,Induction,1500,8,0,4
3,215,1,2,1713,Induction,500,6,0,3
21,215,1,3,1713,Induction,500,8,0,3
65,215,2,1,1714,Electric,500,7,10,3
237,215,2,2,1714,Induction,500,8,10,5
202,215,2,3,1714,Gas,800,7,5,5
157,215,3,1,1715,Gas,800,8,10,4
138,215,3,2,1715,Induction,500,6,10,4
97,215,3,3,1715,Gas,1500,7,0,4
95,215,4,1,1716,Electric,800,7,0,4
128,215,4,2,1716,Electric,500,8,5,4
157,215,4,3,1716,Gas,800,8,10,4
205,215,5,1,1717,Gas,1500,7,5,5
226,215,5,2,1717,Gas,500,7,10,5
213,215,5,3,1717,Induction,800,8,5,5
14,215,6,1,1718,Electric,800,7,0,3
66,215,6,2,1718,Induction,500,7,10,3
37,215,6,3,1718,Gas,500,7,5,3
219,215,7,1,1719,Induction,500,6,10,5
52,215,7,2,1719,Gas,1500,8,5,3
201,215,7,3,1719,Induction,500,7,5,5
46,215,8,1,1720,Gas,500,8,5,3
105,215,8,2,1720,Induction,800,8,0,4
199,215,8,3,1720,Gas,500,7,5,5
217,216,1,1,1721,Gas,500,6,10,5
243,216,1,2,1721,Induction,1500,8,10,5
117,216,1,3,1721,Induction,1500,6,5,4
92,216,2,1,1722,Electric,500,7,0,4
201,216,2,2,1722,Induction,500,7,5,5
110,216,2,3,1722,Electric,500,6,5,4
60,216,3,1,1723,Induction,800,6,10,3
240,216,3,2,1723,Induction,800,8,10,5
53,216,3,3,1723,Electric,1500,8,5,3
53,216,4,1,1724,Electric,1500,8,5,3
223,216,4,2,1724,Gas,1500,6,10,5
50,216,4,3,1724,Electric,800,8,5,3
81,216,5,1,1725,Induction,1500,8,10,3
229,216,5,2,1725,Gas,800,7,10,5
144,216,5,3,1725,Induction,1500,6,10,4
114,216,6,1,1726,Induction,800,6,5,4
81,216,6,2,1726,Induction,1500,8,10,3
73,216,6,3,1726,Gas,500,8,10,3
130,216,7,1,1727,Gas,800,8,5,4
207,216,7,2,1727,Induction,1500,7,5,5
211,216,7,3,1727,Gas,800,8,5,5
174,216,8,1,1728,Induction,500,7,0,5
12,216,8,2,1728,Induction,500,7,0,3
100,216,8,3,1728,Gas,500,8,0,4
181,217,1,1,1729,Gas,500,8,0,5
206,217,1,2,1729,Electric,1500,7,5,5
79,217,1,3,1729,Gas,1500,8,10,3
31,217,2,1,1730,Gas,800,6,5,3
43,217,2,2,1730,Gas,1500,7,5,3
140,217,2,3,1730,Electric,800,6,10,4
53,217,3,1,1731,Electric,1500,8,5,3
141,217,3,2,1731,Induction,800,6,10,4
54,217,3,3,1731,Induction,1500,8,5,3
118,217,4,1,1732,Gas,500,7,5,4
79,217,4,2,1732,Gas,1500,8,10,3
137,217,4,3,1732,Electric,500,6,10,4
136,217,5,1,1733,Gas,500,6,10,4
15,217,5,2,1733,Induction,800,7,0,3
152,217,5,3,1733,Electric,1500,7,10,4
74,217,6,1,1734,Electric,500,8,10,3
28,217,6,2,1734,Gas,500,6,5,3
58,217,6,3,1734,Gas,800,6,10,3
232,217,7,1,1735,Gas,1500,7,10,5
169,217,7,2,1735,Gas,1500,6,0,5
236,217,7,3,1735,Electric,500,8,10,5
97,217,8,1,1736,Gas,1500,7,0,4
186,217,8,2,1736,Induction,800,8,0,5
18,217,8,3,1736,Induction,1500,7,0,3
139,218,1,1,1737,Gas,800,6,10,4
48,218,1,2,1737,Induction,500,8,5,3
130,218,1,3,1737,Gas,800,8,5,4
104,218,2,1,1738,Electric,800,8,0,4
20,218,2,2,1738,Electric,500,8,0,3
131,218,2,3,1738,Electric,800,8,5,4
111,218,3,1,1739,Induction,500,6,5,4
29,218,3,2,1739,Electric,500,6,5,3
234,218,3,3,1739,Induction,1500,7,10,5
202,218,4,1,1740,Gas,800,7,5,5
61,218,4,2,1740,Gas,1500,6,10,3
121,218,4,3,1740,Gas,800,7,5,4
117,218,5,1,1741,Induction,1500,6,5,4
172,218,5,2,1741,Gas,500,7,0,5
164,218,5,3,1741,Electric,500,6,0,5
181,218,6,1,1742,Gas,500,8,0,5
209,218,6,2,1742,Electric,500,8,5,5
177,218,6,3,1742,Induction,800,7,0,5
52,218,7,1,1743,Gas,1500,8,5,3
106,218,7,2,1743,Gas,1500,8,0,4
98,218,7,3,1743,Electric,1500,7,0,4
209,218,8,1,1744,Electric,500,8,5,5
29,218,8,2,1744,Electric,500,6,5,3
241,218,8,3,1744,Gas,1500,8,10,5
160,219,1,1,1745,Gas,1500,8,10,4
185,219,1,2,1745,Electric,800,8,0,5
214,219,1,3,1745,Gas,1500,8,5,5
215,219,2,1,1746,Electric,1500,8,5,5
108,219,2,2,1746,Induction,1500,8,0,4
89,219,2,3,1746,Electric,1500,6,0,4
208,219,3,1,1747,Gas,500,8,5,5
169,219,3,2,1747,Gas,1500,6,0,5
18,219,3,3,1747,Induction,1500,7,0,3
24,219,4,1,1748,Induction,800,8,0,3
189,219,4,2,1748,Induction,1500,8,0,5
136,219,4,3,1748,Gas,500,6,10,4
25,219,5,1,1749,Gas,1500,8,0,3
195,219,5,2,1749,Induction,800,6,5,5
189,219,5,3,1749,Induction,1500,8,0,5
210,219,6,1,1750,Induction,500,8,5,5
23,219,6,2,1750,Electric,800,8,0,3
176,219,6,3,1750,Electric,800,7,0,5
142,219,7,1,1751,Gas,1500,6,10,4
147,219,7,2,1751,Induction,500,7,10,4
242,219,7,3,1751,Electric,1500,8,10,5
78,219,8,1,1752,Induction,800,8,10,3
169,219,8,2,1752,Gas,1500,6,0,5
68,219,8,3,1752,Electric,800,7,10,3
91,220,1,1,1753,Gas,500,7,0,4
11,220,1,2,1753,Electric,500,7,0,3
190,220,1,3,1753,Gas,500,6,5,5
18,220,2,1,1754,Induction,1500,7,0,3
29,220,2,2,1754,Electric,500,6,5,3
89,220,2,3,1754,Electric,1500,6,0,4
21,220,3,1,1755,Induction,500,8,0,3
52,220,3,2,1755,Gas,1500,8,5,3
43,220,3,3,1755,Gas,1500,7,5,3
74,220,4,1,1756,Electric,500,8,10,3
196,220,4,2,1756,Gas,1500,6,5,5
121,220,4,3,1756,Gas,800,7,5,4
97,220,5,1,1757,Gas,1500,7,0,4
195,220,5,2,1757,Induction,800,6,5,5
81,220,5,3,1757,Induction,1500,8,10,3
21,220,6,1,1758,Induction,500,8,0,3
155,220,6,2,1758,Electric,500,8,10,4
96,220,6,3,1758,Induction,800,7,0,4
3,220,7,1,1759,Induction,500,6,0,3
234,220,7,2,1759,Induction,1500,7,10,5
203,220,7,3,1759,Electric,800,7,5,5
230,220,8,1,1760,Electric,800,7,10,5
156,220,8,2,1760,Induction,500,8,10,4
202,220,8,3,1760,Gas,800,7,5,5
57,221,1,1,1761,Induction,500,6,10,3
150,221,1,2,1761,Induction,800,7,10,4
118,221,1,3,1761,Gas,500,7,5,4
134,221,2,1,1762,Electric,1500,8,5,4
192,221,2,2,1762,Induction,500,6,5,5
131,221,2,3,1762,Electric,800,8,5,4
155,221,3,1,1763,Electric,500,8,10,4
184,221,3,2,1763,Gas,800,8,0,5
226,221,3,3,1763,Gas,500,7,10,5
49,221,4,1,1764,Gas,800,8,5,3
119,221,4,2,1764,Electric,500,7,5,4
132,221,4,3,1764,Induction,800,8,5,4
105,221,5,1,1765,Induction,800,8,0,4
205,221,5,2,1765,Gas,1500,7,5,5
137,221,5,3,1765,Electric,500,6,10,4
236,221,6,1,1766,Electric,500,8,10,5
145,221,6,2,1766,Gas,500,7,10,4
101,221,6,3,1766,Electric,500,8,0,4
221,221,7,1,1767,Electric,800,6,10,5
39,221,7,2,1767,Induction,500,7,5,3
50,221,7,3,1767,Electric,800,8,5,3
83,221,8,1,1768,Electric,500,6,0,4
169,221,8,2,1768,Gas,1500,6,0,5
30,221,8,3,1768,Induction,500,6,5,3
235,222,1,1,1769,Gas,500,8,10,5
228,222,1,2,1769,Induction,500,7,10,5
50,222,1,3,1769,Electric,800,8,5,3
96,222,2,1,1770,Induction,800,7,0,4
130,222,2,2,1770,Gas,800,8,5,4
92,222,2,3,1770,Electric,500,7,0,4
151,222,3,1,1771,Gas,1500,7,10,4
119,222,3,2,1771,Electric,500,7,5,4
34,222,3,3,1771,Gas,1500,6,5,3
47,222,4,1,1772,Electric,500,8,5,3
50,222,4,2,1772,Electric,800,8,5,3
122,222,4,3,1772,Electric,800,7,5,4
100,222,5,1,1773,Gas,500,8,0,4
78,222,5,2,1773,Induction,800,8,10,3
103,222,5,3,1773,Gas,800,8,0,4
181,222,6,1,1774,Gas,500,8,0,5
94,222,6,2,1774,Gas,800,7,0,4
41,222,6,3,1774,Electric,800,7,5,3
231,222,7,1,1775,Induction,800,7,10,5
192,222,7,2,1775,Induction,500,6,5,5
241,222,7,3,1775,Gas,1500,8,10,5
133,222,8,1,1776,Gas,1500,8,5,4
239,222,8,2,1776,Electric,800,8,10,5
38,222,8,3,1776,Electric,500,7,5,3
29,223,1,1,1777,Electric,500,6,5,3
185,223,1,2,1777,Electric,800,8,0,5
157,223,1,3,1777,Gas,800,8,10,4
1,223,2,1,1778,Gas,500,6,0,3
170,223,2,2,1778,Electric,1500,6,0,5
128,223,2,3,1778,Electric,500,8,5,4
100,223,3,1,1779,Gas,500,8,0,4
53,223,3,2,1779,Electric,1500,8,5,3
98,223,3,3,1779,Electric,1500,7,0,4
203,223,4,1,1780,Electric,800,7,5,5
154,223,4,2,1780,Gas,500,8,10,4
123,223,4,3,1780,Induction,800,7,5,4
21,223,5,1,1781,Induction,500,8,0,3
126,223,5,2,1781,Induction,1500,7,5,4
115,223,5,3,1781,Gas,1500,6,5,4
41,223,6,1,1782,Electric,800,7,5,3
226,223,6,2,1782,Gas,500,7,10,5
42,223,6,3,1782,Induction,800,7,5,3
110,223,7,1,1783,Electric,500,6,5,4
134,223,7,2,1783,Electric,1500,8,5,4
151,223,7,3,1783,Gas,1500,7,10,4
213,223,8,1,1784,Induction,800,8,5,5
94,223,8,2,1784,Gas,800,7,0,4
106,223,8,3,1784,Gas,1500,8,0,4
103,224,1,1,1785,Gas,800,8,0,4
104,224,1,2,1785,Electric,800,8,0,4
48,224,1,3,1785,Induction,500,8,5,3
84,224,2,1,1786,Induction,500,6,0,4
211,224,2,2,1786,Gas,800,8,5,5
1,224,2,3,1786,Gas,500,6,0,3
85,224,3,1,1787,Gas,800,6,0,4
198,224,3,2,1787,Induction,1500,6,5,5
53,224,3,3,1787,Electric,1500,8,5,3
58,224,4,1,1788,Gas,800,6,10,3
163,224,4,2,1788,Gas,500,6,0,5
41,224,4,3,1788,Electric,800,7,5,3
110,224,5,1,1789,Electric,500,6,5,4
94,224,5,2,1789,Gas,800,7,0,4
203,224,5,3,1789,Electric,800,7,5,5
158,224,6,1,1790,Electric,800,8,10,4
116,224,6,2,1790,Electric,1500,6,5,4
93,224,6,3,1790,Induction,500,7,0,4
116,224,7,1,1791,Electric,1500,6,5,4
40,224,7,2,1791,Gas,800,7,5,3
161,224,7,3,1791,Electric,1500,8,10,4
27,224,8,1,1792,Induction,1500,8,0,3
112,224,8,2,1792,Gas,800,6,5,4
231,224,8,3,1792,Induction,800,7,10,5
206,225,1,1,1793,Electric,1500,7,5,5
73,225,1,2,1793,Gas,500,8,10,3
58,225,1,3,1793,Gas,800,6,10,3
14,225,2,1,1794,Electric,800,7,0,3
121,225,2,2,1794,Gas,800,7,5,4
200,225,2,3,1794,Electric,500,7,5,5
59,225,3,1,1795,Electric,800,6,10,3
205,225,3,2,1795,Gas,1500,7,5,5
83,225,3,3,1795,Electric,500,6,0,4
4,225,4,1,1796,Gas,800,6,0,3
10,225,4,2,1796,Gas,500,7,0,3
32,225,4,3,1796,Electric,800,6,5,3
94,225,5,1,1797,Gas,800,7,0,4
200,225,5,2,1797,Electric,500,7,5,5
62,225,5,3,1797,Electric,1500,6,10,3
201,225,6,1,1798,Induction,500,7,5,5
42,225,6,2,1798,Induction,800,7,5,3
168,225,6,3,1798,Induction,800,6,0,5
185,225,7,1,1799,Electric,800,8,0,5
191,225,7,2,1799,Electric,500,6,5,5
20,225,7,3,1799,Electric,500,8,0,3
115,225,8,1,1800,Gas,1500,6,5,4
48,225,8,2,1800,Induction,500,8,5,3
106,225,8,3,1800,Gas,1500,8,0,4
53,226,1,1,1801,Electric,1500,8,5,3
129,226,1,2,1801,Induction,500,8,5,4
122,226,1,3,1801,Electric,800,7,5,4
40,226,2,1,1802,Gas,800,7,5,3
11,226,2,2,1802,Electric,500,7,0,3
41,226,2,3,1802,Electric,800,7,5,3
149,226,3,1,1803,Electric,800,7,10,4
24,226,3,2,1803,Induction,800,8,0,3
160,226,3,3,1803,Gas,1500,8,10,4
1,226,4,1,1804,Gas,500,6,0,3
189,226,4,2,1804,Induction,1500,8,0,5
52,226,4,3,1804,Gas,1500,8,5,3
74,226,5,1,1805,Electric,500,8,10,3
218,226,5,2,1805,Electric,500,6,10,5
20,226,5,3,1805,Electric,500,8,0,3
148,226,6,1,1806,Gas,800,7,10,4
180,226,6,2,1806,Induction,1500,7,0,5
156,226,6,3,1806,Induction,500,8,10,4
217,226,7,1,1807,Gas,500,6,10,5
215,226,7,2,1807,Electric,1500,8,5,5
221,226,7,3,1807,Electric,800,6,10,5
177,226,8,1,1808,Induction,800,7,0,5
70,226,8,2,1808,Gas,1500,7,10,3
40,226,8,3,1808,Gas,800,7,5,3
138,227,1,1,1809,Induction,500,6,10,4
7,227,1,2,1809,Gas,1500,6,0,3
53,227,1,3,1809,Electric,1500,8,5,3
62,227,2,1,1810,Electric,1500,6,10,3
184,227,2,2,1810,Gas,800,8,0,5
110,227,2,3,1810,Electric,500,6,5,4
93,227,3,1,1811,Induction,500,7,0,4
152,227,3,2,1811,Electric,1500,7,10,4
5,227,3,3,1811,Electric,800,6,0,3
223,227,4,1,1812,Gas,1500,6,10,5
199,227,4,2,1812,Gas,500,7,5,5
158,227,4,3,1812,Electric,800,8,10,4
239,227,5,1,1813,Electric,800,8,10,5
4,227,5,2,1813,Gas,800,6,0,3
214,227,5,3,1813,Gas,1500,8,5,5
63,227,6,1,1814,Induction,1500,6,10,3
196,227,6,2,1814,Gas,1500,6,5,5
213,227,6,3,1814,Induction,800,8,5,5
62,227,7,1,1815,Electric,1500,6,10,3
190,227,7,2,1815,Gas,500,6,5,5
36,227,7,3,1815,Induction,1500,6,5,3
148,227,8,1,1816,Gas,800,7,10,4
198,227,8,2,1816,Induction,1500,6,5,5
213,227,8,3,1816,Induction,800,8,5,5
98,228,1,1,1817,Electric,1500,7,0,4
206,228,1,2,1817,Electric,1500,7,5,5
150,228,1,3,1817,Induction,800,7,10,4
133,228,2,1,1818,Gas,1500,8,5,4
145,228,2,2,1818,Gas,500,7,10,4
121,228,2,3,1818,Gas,800,7,5,4
142,228,3,1,1819,Gas,1500,6,10,4
102,228,3,2,1819,Induction,500,8,0,4
48,228,3,3,1819,Induction,500,8,5,3
114,228,4,1,1820,Induction,800,6,5,4
28,228,4,2,1820,Gas,500,6,5,3
197,228,4,3,1820,Electric,1500,6,5,5
89,228,5,1,1821,Electric,1500,6,0,4
115,228,5,2,1821,Gas,1500,6,5,4
10,228,5,3,1821,Gas,500,7,0,3
29,228,6,1,1822,Electric,500,6,5,3
219,228,6,2,1822,Induction,500,6,10,5
220,228,6,3,1822,Gas,800,6,10,5
30,228,7,1,1823,Induction,500,6,5,3
111,228,7,2,1823,Induction,500,6,5,4
194,228,7,3,1823,Electric,800,6,5,5
54,228,8,1,1824,Induction,1500,8,5,3
223,228,8,2,1824,Gas,1500,6,10,5
149,228,8,3,1824,Electric,800,7,10,4
229,229,1,1,1825,Gas,800,7,10,5
162,229,1,2,1825,Induction,1500,8,10,4
77,229,1,3,1825,Electric,800,8,10,3
102,229,2,1,1826,Induction,500,8,0,4
129,229,2,2,1826,Induction,500,8,5,4
5,229,2,3,1826,Electric,800,6,0,3
98,229,3,1,1827,Electric,1500,7,0,4
212,229,3,2,1827,Electric,800,8,5,5
119,229,3,3,1827,Electric,500,7,5,4
231,229,4,1,1828,Induction,800,7,10,5
141,229,4,2,1828,Induction,800,6,10,4
51,229,4,3,1828,Induction,800,8,5,3
118,229,5,1,1829,Gas,500,7,5,4
129,229,5,2,1829,Induction,500,8,5,4
238,229,5,3,1829,Gas,800,8,10,5
215,229,6,1,1830,Electric,1500,8,5,5
227,229,6,2,1830,Electric,500,7,10,5
206,229,6,3,1830,Electric,1500,7,5,5
42,229,7,1,1831,Induction,800,7,5,3
238,229,7,2,1831,Gas,800,8,10,5
55,229,7,3,1831,Gas,500,6,10,3
77,229,8,1,1832,Electric,800,8,10,3
144,229,8,2,1832,Induction,1500,6,10,4
167,229,8,3,1832,Electric,800,6,0,5
79,230,1,1,1833,Gas,1500,8,10,3
240,230,1,2,1833,Induction,800,8,10,5
13,230,1,3,1833,Gas,800,7,0,3
125,230,2,1,1834,Electric,1500,7,5,4
84,230,2,2,1834,Induction,500,6,0,4
83,230,2,3,1834,Electric,500,6,0,4
202,230,3,1,1835,Gas,800,7,5,5
145,230,3,2,1835,Gas,500,7,10,4
66,230,3,3,1835,Induction,500,7,10,3
198,230,4,1,1836,Induction,1500,6,5,5
122,230,4,2,1836,Electric,800,7,5,4
209,230,4,3,1836,Electric,500,8,5,5
75,230,5,1,1837,Induction,500,8,10,3
194,230,5,2,1837,Electric,800,6,5,5
96,230,5,3,1837,Induction,800,7,0,4
139,230,6,1,1838,Gas,800,6,10,4
84,230,6,2,1838,Induction,500,6,0,4
226,230,6,3,1838,Gas,500,7,10,5
234,230,7,1,1839,Induction,1500,7,10,5
147,230,7,2,1839,Induction,500,7,10,4
113,230,7,3,1839,Electric,800,6,5,4
52,230,8,1,1840,Gas,1500,8,5,3
32,230,8,2,1840,Electric,800,6,5,3
182,230,8,3,1840,Electric,500,8,0,5
71,231,1,1,1841,Electric,1500,7,10,3
27,231,1,2,1841,Induction,1500,8,0,3
33,231,1,3,1841,Induction,800,6,5,3
54,231,2,1,1842,Induction,1500,8,5,3
215,231,2,2,1842,Electric,1500,8,5,5
108,231,2,3,1842,Induction,1500,8,0,4
35,231,3,1,1843,Electric,1500,6,5,3
232,231,3,2,1843,Gas,1500,7,10,5
201,231,3,3,1843,Induction,500,7,5,5
89,231,4,1,1844,Electric,1500,6,0,4
95,231,4,2,1844,Electric,800,7,0,4
17,231,4,3,1844,Electric,1500,7,0,3
40,231,5,1,1845,Gas,800,7,5,3
129,231,5,2,1845,Induction,500,8,5,4
87,231,5,3,1845,Induction,800,6,0,4
141,231,6,1,1846,Induction,800,6,10,4
229,231,6,2,1846,Gas,800,7,10,5
107,231,6,3,1846,Electric,1500,8,0,4
234,231,7,1,1847,Induction,1500,7,10,5
155,231,7,2,1847,Electric,500,8,10,4
185,231,7,3,1847,Electric,800,8,0,5
193,231,8,1,1848,Gas,800,6,5,5
173,231,8,2,1848,Electric,500,7,0,5
206,231,8,3,1848,Electric,1500,7,5,5
36,232,1,1,1849,Induction,1500,6,5,3
183,232,1,2,1849,Induction,500,8,0,5
174,232,1,3,1849,Induction,500,7,0,5
218,232,2,1,1850,Electric,500,6,10,5
161,232,2,2,1850,Electric,1500,8,10,4
225,232,2,3,1850,Induction,1500,6,10,5
112,232,3,1,1851,Gas,800,6,5,4
108,232,3,2,1851,Induction,1500,8,0,4
210,232,3,3,1851,Induction,500,8,5,5
171,232,4,1,1852,Induction,1500,6,0,5
162,232,4,2,1852,Induction,1500,8,10,4
94,232,4,3,1852,Gas,800,7,0,4
156,232,5,1,1853,Induction,500,8,10,4
187,232,5,2,1853,Gas,1500,8,0,5
150,232,5,3,1853,Induction,800,7,10,4
208,232,6,1,1854,Gas,500,8,5,5
90,232,6,2,1854,Induction,1500,6,0,4
162,232,6,3,1854,Induction,1500,8,10,4
163,232,7,1,1855,Gas,500,6,0,5
31,232,7,2,1855,Gas,800,6,5,3
213,232,7,3,1855,Induction,800,8,5,5
86,232,8,1,1856,Electric,800,6,0,4
45,232,8,2,1856,Induction,1500,7,5,3
107,232,8,3,1856,Electric,1500,8,0,4
185,233,1,1,1857,Electric,800,8,0,5
126,233,1,2,1857,Induction,1500,7,5,4
35,233,1,3,1857,Electric,1500,6,5,3
23,233,2,1,1858,Electric,800,8,0,3
109,233,2,2,1858,Gas,500,6,5,4
235,233,2,3,1858,Gas,500,8,10,5
19,233,3,1,1859,Gas,500,8,0,3
11,233,3,2,1859,Electric,500,7,0,3
33,233,3,3,1859,Induction,800,6,5,3
68,233,4,1,1860,Electric,800,7,10,3
201,233,4,2,1860,Induction,500,7,5,5
153,233,4,3,1860,Induction,1500,7,10,4
113,233,5,1,1861,Electric,800,6,5,4
156,233,5,2,1861,Induction,500,8,10,4
26,233,5,3,1861,Electric,1500,8,0,3
82,233,6,1,1862,Gas,500,6,0,4
203,233,6,2,1862,Electric,800,7,5,5
115,233,6,3,1862,Gas,1500,6,5,4
46,233,7,1,1863,Gas,500,8,5,3
142,233,7,2,1863,Gas,1500,6,10,4
126,233,7,3,1863,Induction,1500,7,5,4
225,233,8,1,1864,Induction,1500,6,10,5
140,233,8,2,1864,Electric,800,6,10,4
86,233,8,3,1864,Electric,800,6,0,4
172,234,1,1,1865,Gas,500,7,0,5
137,234,1,2,1865,Electric,500,6,10,4
126,234,1,3,1865,Induction,1500,7,5,4
85,234,2,1,1866,Gas,800,6,0,4
16,234,2,2,1866,Gas,1500,7,0,3
102,234,2,3,1866,Induction,500,8,0,4
116,234,3,1,1867,Electric,1500,6,5,4
193,234,3,2,1867,Gas,800,6,5,5
222,234,3,3,1867,Induction,800,6,10,5
86,234,4,1,1868,Electric,800,6,0,4
13,234,4,2,1868,Gas,800,7,0,3
146,234,4,3,1868,Electric,500,7,10,4
130,234,5,1,1869,Gas,800,8,5,4
181,234,5,2,1869,Gas,500,8,0,5
65,234,5,3,1869,Electric,500,7,10,3
87,234,6,1,1870,Induction,800,6,0,4
111,234,6,2,1870,Induction,500,6,5,4
154,234,6,3,1870,Gas,500,8,10,4
25,234,7,1,1871,Gas,1500,8,0,3
43,234,7,2,1871,Gas,1500,7,5,3
165,234,7,3,1871,Induction,500,6,0,5
91,234,8,1,1872,Gas,500,7,0,4
225,234,8,2,1872,Induction,1500,6,10,5
131,234,8,3,1872,Electric,800,8,5,4
154,235,1,1,1873,Gas,500,8,10,4
132,235,1,2,1873,Induction,800,8,5,4
198,235,1,3,1873,Induction,1500,6,5,5
232,235,2,1,1874,Gas,1500,7,10,5
82,235,2,2,1874,Gas,500,6,0,4
183,235,2,3,1874,Induction,500,8,0,5
159,235,3,1,1875,Induction,800,8,10,4
75,235,3,2,1875,Induction,500,8,10,3
141,235,3,3,1875,Induction,800,6,10,4
53,235,4,1,1876,Electric,1500,8,5,3
28,235,4,2,1876,Gas,500,6,5,3
99,235,4,3,1876,Induction,1500,7,0,4
38,235,5,1,1877,Electric,500,7,5,3
231,235,5,2,1877,Induction,800,7,10,5
119,235,5,3,1877,Electric,500,7,5,4
157,235,6,1,1878,Gas,800,8,10,4
7,235,6,2,1878,Gas,1500,6,0,3
42,235,6,3,1878,Induction,800,7,5,3
29,235,7,1,1879,Electric,500,6,5,3
55,235,7,2,1879,Gas,500,6,10,3
150,235,7,3,1879,Induction,800,7,10,4
46,235,8,1,1880,Gas,500,8,5,3
106,235,8,2,1880,Gas,1500,8,0,4
224,235,8,3,1880,Electric,1500,6,10,5
1,236,1,1,1881,Gas,500,6,0,3
58,236,1,2,1881,Gas,800,6,10,3
200,236,1,3,1881,Electric,500,7,5,5
144,236,2,1,1882,Induction,1500,6,10,4
39,236,2,2,1882,Induction,500,7,5,3
135,236,2,3,1882,Induction,1500,8,5,4
135,236,3,1,1883,Induction,1500,8,5,4
165,236,3,2,1883,Induction,500,6,0,5
25,236,3,3,1883,Gas,1500,8,0,3
12,236,4,1,1884,Induction,500,7,0,3
152,236,4,2,1884,Electric,1500,7,10,4
93,236,4,3,1884,Induction,500,7,0,4
208,236,5,1,1885,Gas,500,8,5,5
33,236,5,2,1885,Induction,800,6,5,3
123,236,5,3,1885,Induction,800,7,5,4
30,236,6,1,1886,Induction,500,6,5,3
126,236,6,2,1886,Induction,1500,7,5,4
89,236,6,3,1886,Electric,1500,6,0,4
29,236,7,1,1887,Electric,500,6,5,3
40,236,7,2,1887,Gas,800,7,5,3
154,236,7,3,1887,Gas,500,8,10,4
153,236,8,1,1888,Induction,1500,7,10,4
195,236,8,2,1888,Induction,800,6,5,5
69,236,8,3,1888,Induction,800,7,10,3
70,237,1,1,1889,Gas,1500,7,10,3
87,237,1,2,1889,Induction,800,6,0,4
174,237,1,3,1889,Induction,500,7,0,5
216,237,2,1,1890,Induction,1500,8,5,5
181,237,2,2,1890,Gas,500,8,0,5
91,237,2,3,1890,Gas,500,7,0,4
105,237,3,1,1891,Induction,800,8,0,4
175,237,3,2,1891,Gas,800,7,0,5
