profileID,respID,qID,altID,obsID,Cooktop_Type,final_cost_price,Average_annual_usage_Cost,Indoor_air_Quality,number_of_burners,image
72,118,4,3,940,Induction,1500,7,10,3,i3.jpg
67,118,5,1,941,Gas,800,7,10,3,g3.jpg
119,118,5,2,941,Electric,500,7,5,4,e4.jpg
207,118,5,3,941,Induction,1500,7,5,5,i5.jpg
220,118,6,1,942,Gas,800,6,10,5,g5.jpg
11,118,6,2,942,Electric,500,7,0,3,e3.jpg
201,118,6,3,942,Induction,500,7,5,5,i5.jpg
10,118,7,1,943,Gas,500,7,0,3,g3.jpg
239,118,7,2,943,Electric,800,8,10,5,e5.jpg
156,118,7,3,943,Induction,500,8,10,4,i4.jpg
4,118,8,1,944,Gas,800,6,0,3,g3.jpg
119,118,8,2,944,Electric,500,7,5,4,e4.jpg
87,118,8,3,944,Induction,800,6,0,4,i4.jpg
118,119,1,1,945,Gas,500,7,5,4,g4.jpg
23,119,1,2,945,Electric,800,8,0,3,e3.jpg
111,119,1,3,945,Induction,500,6,5,4,i4.jpg
100,119,2,1,946,Gas,500,8,0,4,g4.jpg
83,119,2,2,946,Electric,500,6,0,4,e4.jpg
177,119,2,3,946,Induction,800,7,0,5,i5.jpg
217,119,3,1,947,Gas,500,6,10,5,g5.jpg
62,119,3,2,947,Electric,1500,6,10,3,e3.jpg
198,119,3,3,947,Induction,1500,6,5,5,i5.jpg
121,119,4,1,948,Gas,800,7,5,4,g4.jpg
128,119,4,2,948,Electric,500,8,5,4,e4.jpg
147,119,4,3,948,Induction,500,7,10,4,i4.jpg
70,119,5,1,949,Gas,1500,7,10,3,g3.jpg
167,119,5,2,949,Electric,800,6,0,5,e5.jpg
222,119,5,3,949,Induction,800,6,10,5,i5.jpg
163,119,6,1,950,Gas,500,6,0,5,g5.jpg
137,119,6,2,950,Electric,500,6,10,4,e4.jpg
186,119,6,3,950,Induction,800,8,0,5,i5.jpg
61,119,7,1,951,Gas,1500,6,10,3,g3.jpg
146,119,7,2,951,Electric,500,7,10,4,e4.jpg
36,119,7,3,951,Induction,1500,6,5,3,i3.jpg
61,119,8,1,952,Gas,1500,6,10,3,g3.jpg
149,119,8,2,952,Electric,800,7,10,4,e4.jpg
132,119,8,3,952,Induction,800,8,5,4,i4.jpg
85,120,1,1,953,Gas,800,6,0,4,g4.jpg
119,120,1,2,953,Electric,500,7,5,4,e4.jpg
159,120,1,3,953,Induction,800,8,10,4,i4.jpg
229,120,2,1,954,Gas,800,7,10,5,g5.jpg
35,120,2,2,954,Electric,1500,6,5,3,e3.jpg
96,120,2,3,954,Induction,800,7,0,4,i4.jpg
82,120,3,1,955,Gas,500,6,0,4,g4.jpg
221,120,3,2,955,Electric,800,6,10,5,e5.jpg
69,120,3,3,955,Induction,800,7,10,3,i3.jpg
187,120,4,1,956,Gas,1500,8,0,5,g5.jpg
134,120,4,2,956,Electric,1500,8,5,4,e4.jpg
228,120,4,3,956,Induction,500,7,10,5,i5.jpg
25,120,5,1,957,Gas,1500,8,0,3,g3.jpg
194,120,5,2,957,Electric,800,6,5,5,e5.jpg
168,120,5,3,957,Induction,800,6,0,5,i5.jpg
196,120,6,1,958,Gas,1500,6,5,5,g5.jpg
29,120,6,2,958,Electric,500,6,5,3,e3.jpg
114,120,6,3,958,Induction,800,6,5,4,i4.jpg
172,120,7,1,959,Gas,500,7,0,5,g5.jpg
203,120,7,2,959,Electric,800,7,5,5,e5.jpg
126,120,7,3,959,Induction,1500,7,5,4,i4.jpg
97,120,8,1,960,Gas,1500,7,0,4,g4.jpg
176,120,8,2,960,Electric,800,7,0,5,e5.jpg
87,120,8,3,960,Induction,800,6,0,4,i4.jpg
19,121,1,1,961,Gas,500,8,0,3,g3.jpg
212,121,1,2,961,Electric,800,8,5,5,e5.jpg
81,121,1,3,961,Induction,1500,8,10,3,i3.jpg
151,121,2,1,962,Gas,1500,7,10,4,g4.jpg
86,121,2,2,962,Electric,800,6,0,4,e4.jpg
72,121,2,3,962,Induction,1500,7,10,3,i3.jpg
7,121,3,1,963,Gas,1500,6,0,3,g3.jpg
146,121,3,2,963,Electric,500,7,10,4,e4.jpg
168,121,3,3,963,Induction,800,6,0,5,i5.jpg
208,121,4,1,964,Gas,500,8,5,5,g5.jpg
110,121,4,2,964,Electric,500,6,5,4,e4.jpg
48,121,4,3,964,Induction,500,8,5,3,i3.jpg
133,121,5,1,965,Gas,1500,8,5,4,g4.jpg
230,121,5,2,965,Electric,800,7,10,5,e5.jpg
27,121,5,3,965,Induction,1500,8,0,3,i3.jpg
184,121,6,1,966,Gas,800,8,0,5,g5.jpg
77,121,6,2,966,Electric,800,8,10,3,e3.jpg
216,121,6,3,966,Induction,1500,8,5,5,i5.jpg
61,121,7,1,967,Gas,1500,6,10,3,g3.jpg
62,121,7,2,967,Electric,1500,6,10,3,e3.jpg
30,121,7,3,967,Induction,500,6,5,3,i3.jpg
82,121,8,1,968,Gas,500,6,0,4,g4.jpg
11,121,8,2,968,Electric,500,7,0,3,e3.jpg
135,121,8,3,968,Induction,1500,8,5,4,i4.jpg
28,122,1,1,969,Gas,500,6,5,3,g3.jpg
62,122,1,2,969,Electric,1500,6,10,3,e3.jpg
231,122,1,3,969,Induction,800,7,10,5,i5.jpg
166,122,2,1,970,Gas,800,6,0,5,g5.jpg
203,122,2,2,970,Electric,800,7,5,5,e5.jpg
54,122,2,3,970,Induction,1500,8,5,3,i3.jpg
103,122,3,1,971,Gas,800,8,0,4,g4.jpg
59,122,3,2,971,Electric,800,6,10,3,e3.jpg
168,122,3,3,971,Induction,800,6,0,5,i5.jpg
217,122,4,1,972,Gas,500,6,10,5,g5.jpg
197,122,4,2,972,Electric,1500,6,5,5,e5.jpg
90,122,4,3,972,Induction,1500,6,0,4,i4.jpg
67,122,5,1,973,Gas,800,7,10,3,g3.jpg
89,122,5,2,973,Electric,1500,6,0,4,e4.jpg
12,122,5,3,973,Induction,500,7,0,3,i3.jpg
199,122,6,1,974,Gas,500,7,5,5,g5.jpg
164,122,6,2,974,Electric,500,6,0,5,e5.jpg
243,122,6,3,974,Induction,1500,8,10,5,i5.jpg
211,122,7,1,975,Gas,800,8,5,5,g5.jpg
47,122,7,2,975,Electric,500,8,5,3,e3.jpg
57,122,7,3,975,Induction,500,6,10,3,i3.jpg
61,122,8,1,976,Gas,1500,6,10,3,g3.jpg
185,122,8,2,976,Electric,800,8,0,5,e5.jpg
108,122,8,3,976,Induction,1500,8,0,4,i4.jpg
190,123,1,1,977,Gas,500,6,5,5,g5.jpg
203,123,1,2,977,Electric,800,7,5,5,e5.jpg
126,123,1,3,977,Induction,1500,7,5,4,i4.jpg
82,123,2,1,978,Gas,500,6,0,4,g4.jpg
218,123,2,2,978,Electric,500,6,10,5,e5.jpg
42,123,2,3,978,Induction,800,7,5,3,i3.jpg
67,123,3,1,979,Gas,800,7,10,3,g3.jpg
185,123,3,2,979,Electric,800,8,0,5,e5.jpg
105,123,3,3,979,Induction,800,8,0,4,i4.jpg
178,123,4,1,980,Gas,1500,7,0,5,g5.jpg
179,123,4,2,980,Electric,1500,7,0,5,e5.jpg
123,123,4,3,980,Induction,800,7,5,4,i4.jpg
208,123,5,1,981,Gas,500,8,5,5,g5.jpg
152,123,5,2,981,Electric,1500,7,10,4,e4.jpg
60,123,5,3,981,Induction,800,6,10,3,i3.jpg
220,123,6,1,982,Gas,800,6,10,5,g5.jpg
152,123,6,2,982,Electric,1500,7,10,4,e4.jpg
168,123,6,3,982,Induction,800,6,0,5,i5.jpg
193,123,7,1,983,Gas,800,6,5,5,g5.jpg
53,123,7,2,983,Electric,1500,8,5,3,e3.jpg
9,123,7,3,983,Induction,1500,6,0,3,i3.jpg
142,123,8,1,984,Gas,1500,6,10,4,g4.jpg
188,123,8,2,984,Electric,1500,8,0,5,e5.jpg
114,123,8,3,984,Induction,800,6,5,4,i4.jpg
88,124,1,1,985,Gas,1500,6,0,4,g4.jpg
191,124,1,2,985,Electric,500,6,5,5,e5.jpg
105,124,1,3,985,Induction,800,8,0,4,i4.jpg
67,124,2,1,986,Gas,800,7,10,3,g3.jpg
140,124,2,2,986,Electric,800,6,10,4,e4.jpg
96,124,2,3,986,Induction,800,7,0,4,i4.jpg
31,124,3,1,987,Gas,800,6,5,3,g3.jpg
89,124,3,2,987,Electric,1500,6,0,4,e4.jpg
186,124,3,3,987,Induction,800,8,0,5,i5.jpg
220,124,4,1,988,Gas,800,6,10,5,g5.jpg
110,124,4,2,988,Electric,500,6,5,4,e4.jpg
174,124,4,3,988,Induction,500,7,0,5,i5.jpg
73,124,5,1,989,Gas,500,8,10,3,g3.jpg
95,124,5,2,989,Electric,800,7,0,4,e4.jpg
120,124,5,3,989,Induction,500,7,5,4,i4.jpg
169,124,6,1,990,Gas,1500,6,0,5,g5.jpg
239,124,6,2,990,Electric,800,8,10,5,e5.jpg
231,124,6,3,990,Induction,800,7,10,5,i5.jpg
160,124,7,1,991,Gas,1500,8,10,4,g4.jpg
143,124,7,2,991,Electric,1500,6,10,4,e4.jpg
54,124,7,3,991,Induction,1500,8,5,3,i3.jpg
76,124,8,1,992,Gas,800,8,10,3,g3.jpg
71,124,8,2,992,Electric,1500,7,10,3,e3.jpg
117,124,8,3,992,Induction,1500,6,5,4,i4.jpg
4,125,1,1,993,Gas,800,6,0,3,g3.jpg
80,125,1,2,993,Electric,1500,8,10,3,e3.jpg
126,125,1,3,993,Induction,1500,7,5,4,i4.jpg
214,125,2,1,994,Gas,1500,8,5,5,g5.jpg
185,125,2,2,994,Electric,800,8,0,5,e5.jpg
3,125,2,3,994,Induction,500,6,0,3,i3.jpg
10,125,3,1,995,Gas,500,7,0,3,g3.jpg
98,125,3,2,995,Electric,1500,7,0,4,e4.jpg
147,125,3,3,995,Induction,500,7,10,4,i4.jpg
46,125,4,1,996,Gas,500,8,5,3,g3.jpg
155,125,4,2,996,Electric,500,8,10,4,e4.jpg
102,125,4,3,996,Induction,500,8,0,4,i4.jpg
91,125,5,1,997,Gas,500,7,0,4,g4.jpg
74,125,5,2,997,Electric,500,8,10,3,e3.jpg
141,125,5,3,997,Induction,800,6,10,4,i4.jpg
67,125,6,1,998,Gas,800,7,10,3,g3.jpg
86,125,6,2,998,Electric,800,6,0,4,e4.jpg
90,125,6,3,998,Induction,1500,6,0,4,i4.jpg
115,125,7,1,999,Gas,1500,6,5,4,g4.jpg
44,125,7,2,999,Electric,1500,7,5,3,e3.jpg
108,125,7,3,999,Induction,1500,8,0,4,i4.jpg
67,125,8,1,1000,Gas,800,7,10,3,g3.jpg
116,125,8,2,1000,Electric,1500,6,5,4,e4.jpg
144,125,8,3,1000,Induction,1500,6,10,4,i4.jpg
58,126,1,1,1001,Gas,800,6,10,3,g3.jpg
56,126,1,2,1001,Electric,500,6,10,3,e3.jpg
84,126,1,3,1001,Induction,500,6,0,4,i4.jpg
139,126,2,1,1002,Gas,800,6,10,4,g4.jpg
98,126,2,2,1002,Electric,1500,7,0,4,e4.jpg
6,126,2,3,1002,Induction,800,6,0,3,i3.jpg
184,126,3,1,1003,Gas,800,8,0,5,g5.jpg
137,126,3,2,1003,Electric,500,6,10,4,e4.jpg
21,126,3,3,1003,Induction,500,8,0,3,i3.jpg
196,126,4,1,1004,Gas,1500,6,5,5,g5.jpg
152,126,4,2,1004,Electric,1500,7,10,4,e4.jpg
234,126,4,3,1004,Induction,1500,7,10,5,i5.jpg
1,126,5,1,1005,Gas,500,6,0,3,g3.jpg
125,126,5,2,1005,Electric,1500,7,5,4,e4.jpg
129,126,5,3,1005,Induction,500,8,5,4,i4.jpg
214,126,6,1,1006,Gas,1500,8,5,5,g5.jpg
116,126,6,2,1006,Electric,1500,6,5,4,e4.jpg
213,126,6,3,1006,Induction,800,8,5,5,i5.jpg
94,126,7,1,1007,Gas,800,7,0,4,g4.jpg
41,126,7,2,1007,Electric,800,7,5,3,e3.jpg
21,126,7,3,1007,Induction,500,8,0,3,i3.jpg
13,126,8,1,1008,Gas,800,7,0,3,g3.jpg
101,126,8,2,1008,Electric,500,8,0,4,e4.jpg
156,126,8,3,1008,Induction,500,8,10,4,i4.jpg
178,127,1,1,1009,Gas,1500,7,0,5,g5.jpg
29,127,1,2,1009,Electric,500,6,5,3,e3.jpg
228,127,1,3,1009,Induction,500,7,10,5,i5.jpg
28,127,2,1,1010,Gas,500,6,5,3,g3.jpg
65,127,2,2,1010,Electric,500,7,10,3,e3.jpg
42,127,2,3,1010,Induction,800,7,5,3,i3.jpg
229,127,3,1,1011,Gas,800,7,10,5,g5.jpg
158,127,3,2,1011,Electric,800,8,10,4,e4.jpg
18,127,3,3,1011,Induction,1500,7,0,3,i3.jpg
40,127,4,1,1012,Gas,800,7,5,3,g3.jpg
173,127,4,2,1012,Electric,500,7,0,5,e5.jpg
27,127,4,3,1012,Induction,1500,8,0,3,i3.jpg
145,127,5,1,1013,Gas,500,7,10,4,g4.jpg
161,127,5,2,1013,Electric,1500,8,10,4,e4.jpg
54,127,5,3,1013,Induction,1500,8,5,3,i3.jpg
151,127,6,1,1014,Gas,1500,7,10,4,g4.jpg
137,127,6,2,1014,Electric,500,6,10,4,e4.jpg
207,127,6,3,1014,Induction,1500,7,5,5,i5.jpg
196,127,7,1,1015,Gas,1500,6,5,5,g5.jpg
107,127,7,2,1015,Electric,1500,8,0,4,e4.jpg
9,127,7,3,1015,Induction,1500,6,0,3,i3.jpg
238,127,8,1,1016,Gas,800,8,10,5,g5.jpg
2,127,8,2,1016,Electric,500,6,0,3,e3.jpg
135,127,8,3,1016,Induction,1500,8,5,4,i4.jpg
19,128,1,1,1017,Gas,500,8,0,3,g3.jpg
53,128,1,2,1017,Electric,1500,8,5,3,e3.jpg
219,128,1,3,1017,Induction,500,6,10,5,i5.jpg
25,128,2,1,1018,Gas,1500,8,0,3,g3.jpg
200,128,2,2,1018,Electric,500,7,5,5,e5.jpg
189,128,2,3,1018,Induction,1500,8,0,5,i5.jpg
7,128,3,1,1019,Gas,1500,6,0,3,g3.jpg
29,128,3,2,1019,Electric,500,6,5,3,e3.jpg
147,128,3,3,1019,Induction,500,7,10,4,i4.jpg
169,128,4,1,1020,Gas,1500,6,0,5,g5.jpg
83,128,4,2,1020,Electric,500,6,0,4,e4.jpg
87,128,4,3,1020,Induction,800,6,0,4,i4.jpg
151,128,5,1,1021,Gas,1500,7,10,4,g4.jpg
182,128,5,2,1021,Electric,500,8,0,5,e5.jpg
129,128,5,3,1021,Induction,500,8,5,4,i4.jpg
169,128,6,1,1022,Gas,1500,6,0,5,g5.jpg
158,128,6,2,1022,Electric,800,8,10,4,e4.jpg
123,128,6,3,1022,Induction,800,7,5,4,i4.jpg
79,128,7,1,1023,Gas,1500,8,10,3,g3.jpg
173,128,7,2,1023,Electric,500,7,0,5,e5.jpg
126,128,7,3,1023,Induction,1500,7,5,4,i4.jpg
142,128,8,1,1024,Gas,1500,6,10,4,g4.jpg
41,128,8,2,1024,Electric,800,7,5,3,e3.jpg
24,128,8,3,1024,Induction,800,8,0,3,i3.jpg
58,129,1,1,1025,Gas,800,6,10,3,g3.jpg
161,129,1,2,1025,Electric,1500,8,10,4,e4.jpg
57,129,1,3,1025,Induction,500,6,10,3,i3.jpg
133,129,2,1,1026,Gas,1500,8,5,4,g4.jpg
62,129,2,2,1026,Electric,1500,6,10,3,e3.jpg
138,129,2,3,1026,Induction,500,6,10,4,i4.jpg
220,129,3,1,1027,Gas,800,6,10,5,g5.jpg
71,129,3,2,1027,Electric,1500,7,10,3,e3.jpg
117,129,3,3,1027,Induction,1500,6,5,4,i4.jpg
52,129,4,1,1028,Gas,1500,8,5,3,g3.jpg
164,129,4,2,1028,Electric,500,6,0,5,e5.jpg
126,129,4,3,1028,Induction,1500,7,5,4,i4.jpg
70,129,5,1,1029,Gas,1500,7,10,3,g3.jpg
26,129,5,2,1029,Electric,1500,8,0,3,e3.jpg
57,129,5,3,1029,Induction,500,6,10,3,i3.jpg
28,129,6,1,1030,Gas,500,6,5,3,g3.jpg
143,129,6,2,1030,Electric,1500,6,10,4,e4.jpg
105,129,6,3,1030,Induction,800,8,0,4,i4.jpg
166,129,7,1,1031,Gas,800,6,0,5,g5.jpg
146,129,7,2,1031,Electric,500,7,10,4,e4.jpg
6,129,7,3,1031,Induction,800,6,0,3,i3.jpg
52,129,8,1,1032,Gas,1500,8,5,3,g3.jpg
188,129,8,2,1032,Electric,1500,8,0,5,e5.jpg
6,129,8,3,1032,Induction,800,6,0,3,i3.jpg
64,130,1,1,1033,Gas,500,7,10,3,g3.jpg
218,130,1,2,1033,Electric,500,6,10,5,e5.jpg
24,130,1,3,1033,Induction,800,8,0,3,i3.jpg
70,130,2,1,1034,Gas,1500,7,10,3,g3.jpg
53,130,2,2,1034,Electric,1500,8,5,3,e3.jpg
54,130,2,3,1034,Induction,1500,8,5,3,i3.jpg
184,130,3,1,1035,Gas,800,8,0,5,g5.jpg
116,130,3,2,1035,Electric,1500,6,5,4,e4.jpg
24,130,3,3,1035,Induction,800,8,0,3,i3.jpg
91,130,4,1,1036,Gas,500,7,0,4,g4.jpg
191,130,4,2,1036,Electric,500,6,5,5,e5.jpg
174,130,4,3,1036,Induction,500,7,0,5,i5.jpg
136,130,5,1,1037,Gas,500,6,10,4,g4.jpg
110,130,5,2,1037,Electric,500,6,5,4,e4.jpg
240,130,5,3,1037,Induction,800,8,10,5,i5.jpg
97,130,6,1,1038,Gas,1500,7,0,4,g4.jpg
131,130,6,2,1038,Electric,800,8,5,4,e4.jpg
87,130,6,3,1038,Induction,800,6,0,4,i4.jpg
196,130,7,1,1039,Gas,1500,6,5,5,g5.jpg
203,130,7,2,1039,Electric,800,7,5,5,e5.jpg
105,130,7,3,1039,Induction,800,8,0,4,i4.jpg
106,130,8,1,1040,Gas,1500,8,0,4,g4.jpg
227,130,8,2,1040,Electric,500,7,10,5,e5.jpg
213,130,8,3,1040,Induction,800,8,5,5,i5.jpg
148,131,1,1,1041,Gas,800,7,10,4,g4.jpg
218,131,1,2,1041,Electric,500,6,10,5,e5.jpg
228,131,1,3,1041,Induction,500,7,10,5,i5.jpg
19,131,2,1,1042,Gas,500,8,0,3,g3.jpg
239,131,2,2,1042,Electric,800,8,10,5,e5.jpg
48,131,2,3,1042,Induction,500,8,5,3,i3.jpg
127,131,3,1,1043,Gas,500,8,5,4,g4.jpg
140,131,3,2,1043,Electric,800,6,10,4,e4.jpg
51,131,3,3,1043,Induction,800,8,5,3,i3.jpg
40,131,4,1,1044,Gas,800,7,5,3,g3.jpg
56,131,4,2,1044,Electric,500,6,10,3,e3.jpg
24,131,4,3,1044,Induction,800,8,0,3,i3.jpg
94,131,5,1,1045,Gas,800,7,0,4,g4.jpg
194,131,5,2,1045,Electric,800,6,5,5,e5.jpg
192,131,5,3,1045,Induction,500,6,5,5,i5.jpg
37,131,6,1,1046,Gas,500,7,5,3,g3.jpg
80,131,6,2,1046,Electric,1500,8,10,3,e3.jpg
177,131,6,3,1046,Induction,800,7,0,5,i5.jpg
100,131,7,1,1047,Gas,500,8,0,4,g4.jpg
68,131,7,2,1047,Electric,800,7,10,3,e3.jpg
135,131,7,3,1047,Induction,1500,8,5,4,i4.jpg
211,131,8,1,1048,Gas,800,8,5,5,g5.jpg
32,131,8,2,1048,Electric,800,6,5,3,e3.jpg
171,131,8,3,1048,Induction,1500,6,0,5,i5.jpg
139,132,1,1,1049,Gas,800,6,10,4,g4.jpg
77,132,1,2,1049,Electric,800,8,10,3,e3.jpg
183,132,1,3,1049,Induction,500,8,0,5,i5.jpg
229,132,2,1,1050,Gas,800,7,10,5,g5.jpg
167,132,2,2,1050,Electric,800,6,0,5,e5.jpg
198,132,2,3,1050,Induction,1500,6,5,5,i5.jpg
1,132,3,1,1051,Gas,500,6,0,3,g3.jpg
134,132,3,2,1051,Electric,1500,8,5,4,e4.jpg
135,132,3,3,1051,Induction,1500,8,5,4,i4.jpg
133,132,4,1,1052,Gas,1500,8,5,4,g4.jpg
20,132,4,2,1052,Electric,500,8,0,3,e3.jpg
141,132,4,3,1052,Induction,800,6,10,4,i4.jpg
76,132,5,1,1053,Gas,800,8,10,3,g3.jpg
56,132,5,2,1053,Electric,500,6,10,3,e3.jpg
96,132,5,3,1053,Induction,800,7,0,4,i4.jpg
22,132,6,1,1054,Gas,800,8,0,3,g3.jpg
116,132,6,2,1054,Electric,1500,6,5,4,e4.jpg
177,132,6,3,1054,Induction,800,7,0,5,i5.jpg
136,132,7,1,1055,Gas,500,6,10,4,g4.jpg
92,132,7,2,1055,Electric,500,7,0,4,e4.jpg
24,132,7,3,1055,Induction,800,8,0,3,i3.jpg
1,132,8,1,1056,Gas,500,6,0,3,g3.jpg
35,132,8,2,1056,Electric,1500,6,5,3,e3.jpg
225,132,8,3,1056,Induction,1500,6,10,5,i5.jpg
226,133,1,1,1057,Gas,500,7,10,5,g5.jpg
101,133,1,2,1057,Electric,500,8,0,4,e4.jpg
234,133,1,3,1057,Induction,1500,7,10,5,i5.jpg
196,133,2,1,1058,Gas,1500,6,5,5,g5.jpg
101,133,2,2,1058,Electric,500,8,0,4,e4.jpg
144,133,2,3,1058,Induction,1500,6,10,4,i4.jpg
106,133,3,1,1059,Gas,1500,8,0,4,g4.jpg
50,133,3,2,1059,Electric,800,8,5,3,e3.jpg
240,133,3,3,1059,Induction,800,8,10,5,i5.jpg
4,133,4,1,1060,Gas,800,6,0,3,g3.jpg
116,133,4,2,1060,Electric,1500,6,5,4,e4.jpg
96,133,4,3,1060,Induction,800,7,0,4,i4.jpg
100,133,5,1,1061,Gas,500,8,0,4,g4.jpg
26,133,5,2,1061,Electric,1500,8,0,3,e3.jpg
222,133,5,3,1061,Induction,800,6,10,5,i5.jpg
85,133,6,1,1062,Gas,800,6,0,4,g4.jpg
239,133,6,2,1062,Electric,800,8,10,5,e5.jpg
117,133,6,3,1062,Induction,1500,6,5,4,i4.jpg
88,133,7,1,1063,Gas,1500,6,0,4,g4.jpg
80,133,7,2,1063,Electric,1500,8,10,3,e3.jpg
162,133,7,3,1063,Induction,1500,8,10,4,i4.jpg
91,133,8,1,1064,Gas,500,7,0,4,g4.jpg
167,133,8,2,1064,Electric,800,6,0,5,e5.jpg
108,133,8,3,1064,Induction,1500,8,0,4,i4.jpg
169,134,1,1,1065,Gas,1500,6,0,5,g5.jpg
161,134,1,2,1065,Electric,1500,8,10,4,e4.jpg
231,134,1,3,1065,Induction,800,7,10,5,i5.jpg
229,134,2,1,1066,Gas,800,7,10,5,g5.jpg
26,134,2,2,1066,Electric,1500,8,0,3,e3.jpg
228,134,2,3,1066,Induction,500,7,10,5,i5.jpg
172,134,3,1,1067,Gas,500,7,0,5,g5.jpg
116,134,3,2,1067,Electric,1500,6,5,4,e4.jpg
174,134,3,3,1067,Induction,500,7,0,5,i5.jpg
226,134,4,1,1068,Gas,500,7,10,5,g5.jpg
68,134,4,2,1068,Electric,800,7,10,3,e3.jpg
207,134,4,3,1068,Induction,1500,7,5,5,i5.jpg
208,134,5,1,1069,Gas,500,8,5,5,g5.jpg
224,134,5,2,1069,Electric,1500,6,10,5,e5.jpg
174,134,5,3,1069,Induction,500,7,0,5,i5.jpg
163,134,6,1,1070,Gas,500,6,0,5,g5.jpg
188,134,6,2,1070,Electric,1500,8,0,5,e5.jpg
156,134,6,3,1070,Induction,500,8,10,4,i4.jpg
82,134,7,1,1071,Gas,500,6,0,4,g4.jpg
215,134,7,2,1071,Electric,1500,8,5,5,e5.jpg
51,134,7,3,1071,Induction,800,8,5,3,i3.jpg
67,134,8,1,1072,Gas,800,7,10,3,g3.jpg
86,134,8,2,1072,Electric,800,6,0,4,e4.jpg
66,134,8,3,1072,Induction,500,7,10,3,i3.jpg
43,135,1,1,1073,Gas,1500,7,5,3,g3.jpg
206,135,1,2,1073,Electric,1500,7,5,5,e5.jpg
231,135,1,3,1073,Induction,800,7,10,5,i5.jpg
169,135,2,1,1074,Gas,1500,6,0,5,g5.jpg
170,135,2,2,1074,Electric,1500,6,0,5,e5.jpg
48,135,2,3,1074,Induction,500,8,5,3,i3.jpg
184,135,3,1,1075,Gas,800,8,0,5,g5.jpg
122,135,3,2,1075,Electric,800,7,5,4,e4.jpg
207,135,3,3,1075,Induction,1500,7,5,5,i5.jpg
217,135,4,1,1076,Gas,500,6,10,5,g5.jpg
230,135,4,2,1076,Electric,800,7,10,5,e5.jpg
180,135,4,3,1076,Induction,1500,7,0,5,i5.jpg
115,135,5,1,1077,Gas,1500,6,5,4,g4.jpg
161,135,5,2,1077,Electric,1500,8,10,4,e4.jpg
75,135,5,3,1077,Induction,500,8,10,3,i3.jpg
31,135,6,1,1078,Gas,800,6,5,3,g3.jpg
77,135,6,2,1078,Electric,800,8,10,3,e3.jpg
9,135,6,3,1078,Induction,1500,6,0,3,i3.jpg
49,135,7,1,1079,Gas,800,8,5,3,g3.jpg
122,135,7,2,1079,Electric,800,7,5,4,e4.jpg
33,135,7,3,1079,Induction,800,6,5,3,i3.jpg
82,135,8,1,1080,Gas,500,6,0,4,g4.jpg
23,135,8,2,1080,Electric,800,8,0,3,e3.jpg
120,135,8,3,1080,Induction,500,7,5,4,i4.jpg
94,136,1,1,1081,Gas,800,7,0,4,g4.jpg
152,136,1,2,1081,Electric,1500,7,10,4,e4.jpg
42,136,1,3,1081,Induction,800,7,5,3,i3.jpg
73,136,2,1,1082,Gas,500,8,10,3,g3.jpg
56,136,2,2,1082,Electric,500,6,10,3,e3.jpg
51,136,2,3,1082,Induction,800,8,5,3,i3.jpg
220,136,3,1,1083,Gas,800,6,10,5,g5.jpg
143,136,3,2,1083,Electric,1500,6,10,4,e4.jpg
75,136,3,3,1083,Induction,500,8,10,3,i3.jpg
67,136,4,1,1084,Gas,800,7,10,3,g3.jpg
155,136,4,2,1084,Electric,500,8,10,4,e4.jpg
135,136,4,3,1084,Induction,1500,8,5,4,i4.jpg
76,136,5,1,1085,Gas,800,8,10,3,g3.jpg
23,136,5,2,1085,Electric,800,8,0,3,e3.jpg
123,136,5,3,1085,Induction,800,7,5,4,i4.jpg
196,136,6,1,1086,Gas,1500,6,5,5,g5.jpg
44,136,6,2,1086,Electric,1500,7,5,3,e3.jpg
225,136,6,3,1086,Induction,1500,6,10,5,i5.jpg
112,136,7,1,1087,Gas,800,6,5,4,g4.jpg
35,136,7,2,1087,Electric,1500,6,5,3,e3.jpg
174,136,7,3,1087,Induction,500,7,0,5,i5.jpg
145,136,8,1,1088,Gas,500,7,10,4,g4.jpg
110,136,8,2,1088,Electric,500,6,5,4,e4.jpg
147,136,8,3,1088,Induction,500,7,10,4,i4.jpg
127,137,1,1,1089,Gas,500,8,5,4,g4.jpg
113,137,1,2,1089,Electric,800,6,5,4,e4.jpg
63,137,1,3,1089,Induction,1500,6,10,3,i3.jpg
214,137,2,1,1090,Gas,1500,8,5,5,g5.jpg
143,137,2,2,1090,Electric,1500,6,10,4,e4.jpg
102,137,2,3,1090,Induction,500,8,0,4,i4.jpg
142,137,3,1,1091,Gas,1500,6,10,4,g4.jpg
128,137,3,2,1091,Electric,500,8,5,4,e4.jpg
33,137,3,3,1091,Induction,800,6,5,3,i3.jpg
181,137,4,1,1092,Gas,500,8,0,5,g5.jpg
2,137,4,2,1092,Electric,500,6,0,3,e3.jpg
129,137,4,3,1092,Induction,500,8,5,4,i4.jpg
139,137,5,1,1093,Gas,800,6,10,4,g4.jpg
32,137,5,2,1093,Electric,800,6,5,3,e3.jpg
216,137,5,3,1093,Induction,1500,8,5,5,i5.jpg
55,137,6,1,1094,Gas,500,6,10,3,g3.jpg
221,137,6,2,1094,Electric,800,6,10,5,e5.jpg
135,137,6,3,1094,Induction,1500,8,5,4,i4.jpg
145,137,7,1,1095,Gas,500,7,10,4,g4.jpg
206,137,7,2,1095,Electric,1500,7,5,5,e5.jpg
